Sales,Quantity,Discount,Profit,Order Date,Month
105.584,2,0.2,9.2386,2017-12-01,12
31.152,3,0.2,3.5046,2017-12-01,12
6.783,7,0.7,-4.7481,2017-12-01,12
406.368,4,0.2,30.4776,2017-12-01,12
70.98,1,0.0,4.9686,2015-07-03,7
294.93,3,0.0,144.5157,2015-07-03,7
84.784,2,0.2,-20.1362,2016-03-20,3
20.736,4,0.2,7.2576,2016-03-20,3
16.821,3,0.7,-12.8961,2016-03-20,3
10.368,2,0.2,3.6288,2016-03-20,3
9.344,2,0.2,1.168,2014-01-09,1
31.2,3,0.2,9.75,2014-01-09,1
76.12,2,0.0,22.0748,2014-08-08,8
1199.976,3,0.2,434.9913,2014-08-08,8
445.96,5,0.2,55.745,2014-08-08,8
327.76,8,0.0,91.7728,2014-08-08,8
11.632,2,0.2,1.0178,2016-07-14,7
143.982,3,0.4,-28.7964,2016-07-16,7
494.376,4,0.4,-115.3544,2016-07-16,7
5.84,2,0.2,0.73,2016-07-16,7
142.776,1,0.2,17.847,2014-03-15,3
45.696,3,0.2,5.1408,2014-03-15,3
7.218,3,0.7,-5.5338,2014-03-15,3
43.188,4,0.7,-31.6712,2014-03-15,3
131.904,3,0.2,47.8152,2014-03-15,3
3.282,2,0.7,-2.6256,2014-05-23,5
21.168,9,0.2,2.3814,2014-05-23,5
55.188,2,0.4,-10.1178,2014-05-23,5
369.576,3,0.2,41.5773,2016-04-28,4
15.712,4,0.2,5.6956,2016-04-28,4
8.448,2,0.2,2.64,2016-09-11,9
728.946,9,0.4,-157.9383,2016-09-11,9
119.94,10,0.4,15.992,2017-11-14,11
3.648,2,0.7,-2.7968,2017-11-14,11
40.48,2,0.0,15.7872,2017-08-18,8
9.94,2,0.0,3.0814,2017-08-18,8
107.424,9,0.2,33.57,2017-08-18,8
37.91,1,0.0,10.9939,2017-08-18,8
88.02,3,0.0,27.2862,2017-08-18,8
8.69,5,0.8,-14.773,2014-12-26,12
301.96,2,0.0,87.5684,2015-11-29,11
555.21,5,0.1,178.901,2015-11-29,11
523.48,4,0.0,130.87,2015-11-29,11
161.82,9,0.0,46.9278,2015-11-29,11
35.56,7,0.0,12.0904,2017-09-15,9
97.16,2,0.0,28.1764,2017-05-19,5
15.24,5,0.2,5.1435,2017-12-17,12
13.23,3,0.0,6.0858,2017-12-17,12
243.384,3,0.2,-51.7191,2016-12-11,12
119.8,5,0.2,29.95,2016-12-11,12
300.768,4,0.2,30.0768,2016-12-11,12
17.88,3,0.2,2.4585,2017-09-24,9
235.944,3,0.2,85.5297,2017-09-24,9
392.94,3,0.0,43.2234,2015-10-04,10
18.882,3,0.7,-13.8468,2016-08-15,8
122.328,3,0.2,12.2328,2016-08-15,8
1049.2,5,0.0,272.792,2016-05-20,5
15.424,4,0.2,5.0128,2016-05-20,5
18.84,3,0.0,6.0288,2016-12-18,12
330.4,2,0.0,85.904,2017-07-30,7
26.25,7,0.0,12.6,2017-07-30,7
132.52,4,0.0,54.3332,2017-06-10,6
6.48,1,0.0,3.1752,2017-07-21,7
209.3,2,0.0,56.511,2017-12-30,12
31.56,5,0.2,9.8625,2016-04-01,4
30.144,2,0.2,3.0144,2016-04-01,4
14.8,4,0.0,6.068,2016-12-11,12
302.376,3,0.2,22.6782,2016-12-11,12
316.0,4,0.0,31.6,2016-12-11,12
379.4,10,0.0,178.318,2016-10-23,10
97.82,2,0.0,45.9754,2017-06-19,6
103.12,8,0.0,10.312,2017-06-19,6
113.552,2,0.2,8.5164,2016-08-22,8
3.318,2,0.7,-2.6544,2016-08-22,8
134.288,2,0.2,45.3222,2016-08-22,8
701.372,2,0.3,-50.098,2016-09-19,9
2.308,2,0.8,-3.462,2016-09-19,9
999.432,7,0.2,124.929,2015-08-24,8
724.08,14,0.2,-135.765,2015-08-24,8
918.785,5,0.3,-118.1295,2015-08-24,8
2.724,3,0.8,-4.2222,2015-08-24,8
459.95,5,0.0,18.398,2016-03-26,3
10.74,3,0.0,5.2626,2016-11-04,11
23.76,3,0.2,2.079,2017-06-08,6
85.056,3,0.2,28.7064,2017-06-08,6
381.576,3,0.2,28.6182,2017-06-08,6
30.36,5,0.2,8.7285,2014-12-24,12
23.976,3,0.6,-14.3856,2017-06-09,6
108.925,1,0.5,-71.8905,2017-06-09,6
36.352,8,0.2,11.36,2017-06-09,6
19.56,5,0.2,1.7115,2017-06-15,6
61.44,3,0.0,16.5888,2017-12-05,12
38.9,5,0.0,17.505,2017-12-05,12
99.39,3,0.0,40.7499,2017-12-05,12
2.688,3,0.8,-7.392,2017-03-18,3
27.816,3,0.2,4.5201,2017-03-18,3
82.524,3,0.6,-41.262,2017-03-18,3
182.994,3,0.8,-320.2395,2017-03-18,3
14.352,3,0.2,4.6644,2016-11-19,11
64.96,2,0.0,2.5984,2016-11-19,11
68.6,4,0.0,18.522,2016-11-19,11
7999.98,4,0.5,-3839.9904,2017-11-04,11
167.44,2,0.2,14.651,2017-11-04,11
479.97,3,0.0,163.1898,2014-07-05,7
14.62,2,0.0,6.8714,2014-07-05,7
19.44,3,0.0,9.3312,2014-07-05,7
191.984,2,0.2,4.7996,2017-12-25,12
104.01,1,0.0,14.5614,2014-06-21,6
284.82,1,0.0,74.0532,2014-06-21,6
36.84,3,0.0,10.3152,2014-06-21,6
166.24,1,0.0,24.936,2015-03-28,3
33.4,5,0.0,16.032,2015-03-28,3
198.272,8,0.2,17.3488,2015-05-14,5
47.36,4,0.2,17.76,2015-05-14,5
200.984,7,0.2,62.8075,2015-05-14,5
97.696,4,0.2,31.7512,2015-05-14,5
2.696,1,0.2,0.8088,2015-05-14,5
18.588,2,0.7,-13.6312,2015-05-14,5
4.896,3,0.7,-3.4272,2015-05-14,5
15.072,3,0.2,4.1448,2017-09-02,9
209.88,3,0.0,35.6796,2016-11-04,11
369.912,3,0.2,-13.8717,2015-04-09,4
10.368,2,0.2,3.6288,2014-09-12,9
166.84,5,0.2,18.7695,2014-09-12,9
15.216,1,0.2,2.2824,2014-09-12,9
119.96,4,0.0,52.7824,2014-12-02,12
883.92,5,0.2,-110.49,2014-12-02,12
46.72,8,0.2,15.768,2014-12-02,12
55.48,1,0.0,26.6304,2014-04-05,4
24.448,4,0.2,8.8624,2017-09-03,9
281.34,6,0.0,109.7226,2017-05-19,5
307.98,2,0.0,89.3142,2017-05-19,5
299.97,3,0.0,113.9886,2017-05-19,5
19.92,5,0.2,6.972,2014-07-01,7
9.94,2,0.0,3.0814,2014-01-11,1
103.056,3,0.2,24.4758,2017-09-24,9
59.808,3,0.2,19.4376,2014-06-02,6
73.32,6,0.0,21.996,2014-06-02,6
146.82,3,0.0,73.41,2016-02-13,2
1652.94,3,0.0,231.4116,2016-12-15,12
296.37,3,0.0,80.0199,2016-12-15,12
129.92,5,0.2,21.112,2014-10-07,10
45.584,7,0.2,5.1282,2016-07-07,7
17.568,2,0.2,6.3684,2017-09-16,9
55.992,1,0.2,5.5992,2017-09-16,9
182.72,8,0.0,84.0512,2016-12-03,12
400.032,2,0.4,-153.3456,2016-12-03,12
33.63,3,0.0,10.089,2016-12-03,12
542.646,3,0.1,102.4998,2016-12-03,12
6.3,2,0.0,3.024,2016-12-03,12
242.94,3,0.0,9.7176,2017-01-21,1
179.97,3,0.0,86.3856,2017-01-21,1
99.696,6,0.2,33.6474,2017-01-21,1
27.936,4,0.2,9.4284,2017-01-21,1
84.98,1,0.0,18.6956,2017-01-21,1
18.72,5,0.2,6.552,2017-01-21,1
49.98,2,0.0,8.4966,2014-09-08,9
11.784,3,0.2,4.2717,2014-01-04,1
272.736,3,0.2,-64.7748,2014-01-04,1
3.54,2,0.8,-5.487,2014-01-04,1
51.52,5,0.2,-10.948,2016-08-27,8
3.528,1,0.2,1.1466,2016-08-27,8
4.624,1,0.2,1.6762,2016-08-27,8
55.168,4,0.2,6.2064,2016-08-27,8
567.12,10,0.2,-28.356,2014-05-27,5
359.32,4,0.0,7.1864,2014-05-27,5
11.992,1,0.2,0.8994,2016-03-20,3
58.05,3,0.0,26.703,2017-10-02,10
157.74,11,0.0,56.7864,2017-10-02,10
56.98,7,0.0,22.792,2017-10-02,10
2.88,1,0.0,1.4112,2017-10-02,10
1199.976,3,0.2,374.9925,2016-04-07,4
79.92,4,0.0,28.7712,2015-12-07,12
383.438,4,0.45,-167.3184,2016-09-18,9
24.56,2,0.0,6.8768,2014-12-29,12
119.8,4,0.0,47.92,2014-12-29,12
13.128,3,0.2,4.2666,2017-07-23,7
22.72,4,0.0,10.224,2017-09-18,9
58.32,9,0.0,27.9936,2015-08-31,8
12.39,3,0.0,5.6994,2017-11-03,11
107.982,3,0.4,-26.9955,2015-02-08,2
11.36,2,0.0,5.3392,2014-01-13,1
50.94,3,0.0,25.47,2014-01-13,1
646.74,6,0.0,258.696,2014-01-13,1
5.64,3,0.0,2.7072,2014-01-13,1
572.58,6,0.0,34.3548,2014-01-13,1
310.88,2,0.2,23.316,2014-05-14,5
641.96,2,0.0,179.7488,2016-05-19,5
18.28,2,0.0,9.14,2017-01-30,1
207.0,3,0.0,51.75,2017-01-30,1
32.35,5,0.0,16.175,2017-01-30,1
7.71,1,0.0,3.4695,2017-01-30,1
40.3,2,0.0,10.881,2017-01-30,1
34.58,7,0.0,14.5236,2017-01-30,1
32.76,7,0.2,3.6855,2014-06-29,6
544.008,3,0.2,40.8006,2015-08-21,8
59.94,3,0.0,28.1718,2015-08-21,8
23.92,4,0.0,11.7208,2015-08-21,8
4.28,1,0.0,1.926,2015-08-21,8
32.07,5,0.7,-22.449,2015-10-03,10
24.0,2,0.2,-2.7,2015-10-03,10
35.49,1,0.5,-15.6156,2015-10-03,10
47.984,2,0.2,0.5998,2015-10-03,10
186.69,3,0.0,87.7443,2015-05-23,5
17.456,2,0.2,5.8914,2017-03-17,3
348.928,2,0.2,34.8928,2015-12-12,12
143.96,4,0.0,69.1008,2015-06-26,6
15.42,1,0.0,4.1634,2015-06-26,6
43.04,8,0.0,21.0896,2015-06-26,6
332.94,3,0.0,79.9056,2015-06-26,6
1363.96,5,0.2,85.2475,2016-05-20,5
9.96,2,0.0,4.5816,2014-09-20,9
21.72,4,0.0,10.6428,2014-09-20,9
20.16,7,0.0,9.8784,2017-09-21,9
132.79,7,0.0,63.7392,2015-12-24,12
12.96,2,0.0,6.2208,2015-12-24,12
21.56,7,0.0,10.3488,2015-12-24,12
283.92,5,0.2,17.745,2015-11-27,11
22.23,1,0.0,7.3359,2017-02-20,2
215.968,2,0.2,18.8972,2017-02-20,2
355.32,9,0.0,99.4896,2016-08-18,8
12.96,2,0.0,6.2208,2016-03-12,3
18.28,2,0.0,6.2152,2017-04-22,4
43.176,3,0.2,4.3176,2014-11-01,11
1983.968,4,0.2,247.996,2014-11-01,11
28.4,2,0.0,11.076,2015-02-03,2
149.97,3,0.0,50.9898,2015-02-03,2
11.52,4,0.0,3.2256,2014-10-13,10
1298.55,5,0.0,311.652,2014-10-13,10
213.92,4,0.0,62.0368,2014-10-13,10
25.78,2,0.0,2.578,2014-10-13,10
18.28,2,0.0,6.2152,2017-05-14,5
1399.93,7,0.0,601.9699,2017-05-14,5
51.84,8,0.0,24.8832,2015-03-20,3
5.344,1,0.2,1.8704,2016-09-15,9
41.472,8,0.2,14.5152,2014-06-28,6
3.168,3,0.7,-2.4288,2014-06-28,6
1228.465,5,0.3,0.0,2014-06-28,6
31.086,3,0.7,-22.7964,2014-06-28,6
335.52,4,0.2,117.432,2014-06-28,6
239.97,3,0.0,71.991,2017-06-20,6
9.82,2,0.0,4.8118,2017-06-20,6
67.8,4,0.0,4.068,2014-05-09,5
167.97,3,0.0,40.3128,2014-05-09,5
35.0,7,0.0,16.8,2017-08-21,8
37.24,4,0.0,10.7996,2017-08-21,8
15.28,2,0.0,7.4872,2017-08-21,8
301.96,2,0.0,90.588,2017-06-16,6
180.66,3,0.0,50.5848,2017-06-16,6
191.98,2,0.0,51.8346,2017-06-16,6
65.99,1,0.0,17.1574,2017-06-16,6
35.216,2,0.2,2.6412,2016-07-23,7
23.696,2,0.2,6.5164,2016-07-23,7
265.475,1,0.5,-111.4995,2016-07-23,7
51.184,4,0.8,-79.3352,2014-09-08,9
9.664,2,0.2,3.2616,2017-11-04,11
21.072,3,0.2,1.5804,2016-03-07,3
60.45,3,0.0,16.3215,2015-11-20,11
11.52,4,0.0,3.3408,2015-11-20,11
186.048,4,0.2,9.3024,2015-11-20,11
37.44,4,0.2,11.7,2016-11-07,11
26.976,4,0.2,8.7672,2016-11-07,11
11.36,2,0.0,3.2944,2016-11-07,11
14.62,2,0.0,6.8714,2016-11-07,11
83.72,7,0.0,23.4416,2015-10-13,10
287.94,3,0.0,77.7438,2015-10-13,10
48.896,4,0.2,8.5568,2017-01-01,1
115.36,7,0.0,49.6048,2014-02-07,2
5.16,2,0.0,1.3416,2016-06-20,6
38.88,6,0.0,18.6624,2016-06-20,6
185.88,6,0.0,50.1876,2016-05-28,5
44.46,2,0.0,14.6718,2016-02-19,2
242.94,3,0.0,9.7176,2016-02-19,2
39.96,2,0.0,18.7812,2014-08-03,8
102.3,10,0.0,26.598,2014-08-03,8
21.36,2,0.0,5.7672,2014-08-03,8
7.61,1,0.0,3.5767,2017-04-10,4
7.16,2,0.0,3.58,2017-04-10,4
7.36,2,0.0,0.1472,2014-06-09,6
23.1,2,0.0,10.626,2014-06-09,6
191.472,6,0.2,40.6878,2016-01-05,1
5.248,2,0.2,0.5904,2016-01-05,1
59.184,2,0.2,5.1786,2016-01-05,1
2.89,1,0.0,1.3583,2014-01-10,1
51.94,1,0.0,21.2954,2014-01-10,1
15.936,4,0.2,5.1792,2016-09-29,9
44.91,6,0.7,-35.928,2014-04-06,4
1141.47,5,0.7,-760.98,2016-09-03,9
280.782,3,0.4,-46.797,2016-09-03,9
34.44,3,0.0,17.22,2015-10-19,10
11.36,2,0.0,5.2256,2014-12-10,12
106.344,7,0.2,37.2204,2014-12-10,12
192.16,5,0.2,67.256,2017-08-25,8
322.59,3,0.0,64.518,2016-01-17,1
29.99,1,0.0,13.1956,2016-01-17,1
371.97,3,0.0,66.9546,2016-01-17,1
5.892,4,0.7,-4.1244,2014-09-17,9
68.472,3,0.2,23.1093,2017-11-30,11
1242.9,5,0.1,262.39,2017-11-30,11
30.84,2,0.0,8.3268,2015-10-09,10
13.48,4,0.0,5.9312,2017-12-23,12
31.4,5,0.0,10.048,2016-10-22,10
17.46,2,0.0,5.9364,2014-04-29,4
13.944,3,0.2,4.5318,2015-04-25,4
83.76,12,0.0,1.6752,2017-06-26,6
37.66,7,0.0,18.4534,2017-10-14,10
34.68,6,0.0,16.9932,2014-12-09,12
149.95,5,0.0,14.995,2017-06-20,6
51.312,3,0.2,18.6006,2017-06-20,6
4.54,1,0.0,2.043,2017-06-26,6
15.92,4,0.0,5.4128,2017-06-26,6
543.92,8,0.0,135.98,2017-06-26,6
155.82,7,0.0,42.0714,2016-11-10,11
70.008,3,0.2,24.5028,2016-11-10,11
15.648,2,0.2,5.0856,2016-10-03,10
103.6,7,0.0,51.8,2014-09-09,9
46.96,8,0.0,22.5408,2017-10-29,10
8.904,2,0.7,-6.5296,2016-04-10,4
10.44,5,0.2,3.393,2017-11-11,11
18.336,4,0.8,-32.088,2017-11-11,11
323.976,3,0.2,20.2485,2017-09-15,9
20.04,3,0.0,9.6192,2016-04-08,4
64.96,2,0.0,2.5984,2016-04-08,4
12.96,2,0.0,6.2208,2016-04-08,4
323.136,4,0.2,12.1176,2017-12-30,12
90.93,7,0.0,2.7279,2017-12-30,12
52.776,3,0.2,19.791,2017-12-30,12
1199.8,4,0.0,323.946,2017-09-02,9
1928.78,7,0.0,829.3754,2017-09-02,9
352.38,2,0.0,81.0474,2017-09-02,9
22.2,6,0.0,9.102,2015-05-31,5
46.94,1,0.0,19.2454,2017-11-27,11
143.73,9,0.0,56.0547,2017-11-27,11
99.918,2,0.3,-18.5562,2014-06-15,6
797.944,4,0.3,-56.996,2014-06-15,6
8.568,3,0.8,-14.5656,2014-06-15,6
149.352,3,0.2,50.4063,2016-03-05,3
12.992,1,0.2,-0.812,2016-03-05,3
24.56,2,0.0,6.8768,2014-12-05,12
85.14,3,0.0,34.9074,2015-04-11,4
21.99,1,0.0,10.5552,2015-04-11,4
406.6,5,0.0,113.848,2015-04-11,4
841.568,2,0.2,294.5488,2016-09-15,9
15.552,3,0.2,5.4432,2014-09-13,9
252.0,5,0.2,53.55,2014-09-13,9
46.2,4,0.0,12.936,2015-10-05,10
28.84,2,0.0,9.5172,2015-10-05,10
14.592,3,0.2,2.5536,2017-04-14,4
89.856,3,0.2,21.3408,2017-04-14,4
13.872,3,0.2,5.0286,2017-04-14,4
12.192,3,0.2,4.1148,2017-09-02,9
45.056,8,0.2,15.2064,2016-06-20,6
29.718,6,0.7,-21.7932,2016-06-20,6
15.552,3,0.2,5.4432,2016-06-20,6
447.696,2,0.2,33.5772,2016-06-20,6
159.99,1,0.0,54.3966,2017-11-05,11
12.96,2,0.0,6.2208,2015-12-13,12
134.48,4,0.0,34.9648,2015-12-13,12
17.12,2,0.0,8.0464,2016-06-19,6
6.096,2,0.2,2.2098,2016-12-13,12
1114.272,4,0.2,41.7852,2016-12-13,12
32.4,5,0.0,15.552,2015-05-29,5
540.57,3,0.0,140.5482,2015-05-29,5
167.76,5,0.2,62.91,2015-05-29,5
393.165,3,0.5,-204.4458,2015-07-26,7
516.488,7,0.2,-12.9122,2017-11-28,11
1007.232,6,0.2,75.5424,2017-11-28,11
2065.32,12,0.4,-619.596,2017-11-28,11
15.552,3,0.2,5.4432,2017-11-28,11
25.344,6,0.2,7.92,2017-11-28,11
25.472,4,0.2,7.6416,2017-04-03,4
27.168,2,0.2,2.7168,2017-12-28,12
78.8528,2,0.32,-11.596,2017-12-28,12
173.8,5,0.0,43.45,2017-11-30,11
29.592,1,0.2,2.5893,2017-05-15,5
4.752,2,0.7,-3.168,2017-05-15,5
15.552,3,0.2,5.6376,2017-05-15,5
204.6,2,0.0,53.196,2015-09-22,9
321.568,2,0.2,28.1372,2017-11-14,11
6.24,2,0.0,3.0576,2015-11-27,11
21.88,2,0.0,10.94,2016-09-01,9
4.608,2,0.2,1.6704,2014-09-22,9
9.82,2,0.0,4.8118,2017-04-09,4
35.97,3,0.0,9.7119,2017-04-09,4
12.96,2,0.0,6.2208,2017-04-09,4
191.6,4,0.0,91.968,2017-04-09,4
8.64,3,0.0,4.2336,2017-04-09,4
501.81,3,0.0,0.0,2017-04-09,4
127.104,6,0.2,28.5984,2014-01-16,1
124.2,3,0.4,-31.05,2014-01-16,1
18.588,2,0.7,-13.6312,2014-01-16,1
30.072,3,0.2,10.1493,2014-01-16,1
160.93,7,0.0,3.2186,2017-10-05,10
75.792,3,0.2,25.5798,2017-10-05,10
1.08,2,0.7,-0.792,2017-07-09,7
3059.982,2,0.1,679.996,2017-01-07,1
3.282,2,0.7,-2.6256,2016-05-30,5
34.02,3,0.0,16.6698,2015-12-09,12
599.292,6,0.1,93.2232,2016-10-03,10
3.392,1,0.2,0.8056,2014-11-11,11
559.984,2,0.2,55.9984,2014-11-11,11
603.92,5,0.2,75.49,2014-11-11,11
7.968,2,0.2,2.5896,2017-09-29,9
27.968,4,0.2,9.4392,2017-09-29,9
336.51,3,0.4,44.868,2017-09-29,9
1.112,2,0.8,-1.8904,2015-03-10,3
520.05,5,0.0,72.807,2017-05-21,5
17.97,3,0.0,5.2113,2017-05-21,5
1166.92,5,0.2,131.2785,2015-03-29,3
14.624,2,0.2,5.484,2016-09-09,9
10.23,3,0.0,4.9104,2016-08-26,8
154.9,5,0.0,69.705,2016-08-26,8
2715.93,7,0.0,1276.4871,2014-05-21,5
617.97,3,0.0,173.0316,2014-05-21,5
10.67,1,0.0,4.9082,2015-10-28,10
36.63,3,0.0,9.8901,2015-10-28,10
24.1,5,0.0,9.158,2015-10-28,10
33.11,7,0.0,12.9129,2015-10-28,10
44.02,2,0.0,11.4452,2016-11-13,11
2309.65,7,0.0,762.1845,2015-07-31,7
1090.782,7,0.4,-290.8752,2015-07-31,7
19.44,3,0.0,9.3312,2015-07-31,7
484.65,3,0.0,92.0835,2015-08-27,8
115.296,3,0.2,40.3536,2015-11-13,11
7.08,3,0.2,2.478,2015-11-06,11
4.401,3,0.7,-3.5208,2015-11-06,11
44.75,5,0.0,20.585,2017-12-26,12
95.984,2,0.2,5.999,2017-08-01,8
151.72,4,0.0,27.3096,2014-11-24,11
155.25,3,0.0,46.575,2017-06-17,6
14.03,1,0.0,4.0687,2017-06-17,6
1618.37,13,0.0,356.0414,2015-12-21,12
99.6,1,0.0,36.852,2015-12-21,12
32.4,5,0.0,15.552,2015-09-17,9
13.96,2,0.0,6.7008,2015-07-06,7
155.82,3,0.0,63.8862,2015-07-06,7
124.95,5,0.0,2.499,2015-07-06,7
601.65,5,0.0,156.429,2015-07-06,7
22.74,3,0.0,8.8686,2015-04-27,4
1267.53,3,0.0,316.8825,2015-04-27,4
1379.92,8,0.0,648.5624,2015-04-27,4
6.208,2,0.2,2.1728,2015-06-16,6
11.808,2,0.2,4.2804,2017-12-17,12
15.552,3,0.2,5.4432,2016-01-11,1
63.312,3,0.2,20.5764,2016-01-11,1
15.588,2,0.4,-9.8724,2016-01-11,1
177.2,5,0.0,83.284,2014-07-11,7
197.97,3,0.0,57.4113,2014-07-11,7
854.94,3,0.0,213.735,2014-07-11,7
124.11,9,0.0,52.1262,2014-07-11,7
14.4,5,0.0,7.056,2014-07-11,7
15.696,3,0.2,5.1012,2016-11-20,11
2.628,2,0.7,-1.9272,2016-11-20,11
14.427,3,0.7,-10.5798,2016-11-20,11
86.62,2,0.0,8.662,2016-04-22,4
36.624,3,0.2,13.734,2015-06-13,6
23.968,7,0.2,2.6964,2017-11-20,11
28.728,3,0.2,1.7955,2017-11-20,11
697.16,4,0.0,146.4036,2016-03-20,3
31.86,2,0.0,11.151,2016-09-06,9
722.352,3,0.2,90.294,2016-09-06,9
8.84,5,0.2,2.9835,2017-07-09,7
58.464,9,0.8,-146.16,2017-07-09,7
254.604,14,0.3,-18.186,2017-10-12,10
1363.96,5,0.2,85.2475,2016-03-08,3
102.36,3,0.2,-3.8385,2016-03-08,3
1113.504,12,0.2,125.2692,2014-05-27,5
99.99,1,0.0,37.9962,2014-05-27,5
168.464,2,0.2,-29.4812,2015-07-03,7
6.72,2,0.2,2.436,2015-07-03,7
282.888,9,0.2,56.5776,2015-07-03,7
11.16,2,0.0,4.3524,2015-04-04,4
108.4,2,0.0,22.764,2015-04-04,4
82.344,3,0.2,27.7911,2015-04-04,4
9.088,4,0.2,3.2944,2015-04-04,4
19.936,4,0.2,7.2268,2017-12-10,12
65.568,2,0.2,22.9488,2017-12-10,12
4.416,3,0.2,1.6008,2016-11-24,11
107.772,2,0.3,-29.2524,2015-03-23,3
45.216,3,0.2,4.5216,2015-04-16,4
10.416,7,0.2,-2.2134,2015-04-16,4
7.872,3,0.2,1.2792,2015-04-16,4
118.782,3,0.4,-27.7158,2015-04-16,4
1.448,1,0.2,0.2353,2015-04-16,4
55.47,5,0.7,-46.225,2015-04-16,4
194.848,4,0.2,12.178,2016-10-01,10
1.744,1,0.2,-0.3488,2017-09-28,9
25.176,4,0.7,-18.4624,2015-07-25,7
19.46,7,0.0,5.0596,2015-11-20,11
29.472,3,0.2,9.9468,2016-04-28,4
8.64,2,0.2,3.024,2017-11-14,11
6.27,5,0.7,-4.598,2016-11-12,11
4.368,7,0.7,-3.3488,2016-11-12,11
31.984,2,0.2,1.999,2016-11-12,11
40.88,7,0.0,10.6288,2016-09-29,9
119.96,2,0.0,33.5888,2017-09-23,9
31.44,3,0.0,8.4888,2017-09-23,9
6.88,1,0.2,2.322,2017-09-23,9
19.92,4,0.0,9.3624,2015-11-29,11
1106.91,9,0.0,121.7601,2015-11-29,11
836.592,8,0.4,-264.9208,2016-03-01,3
26.38,1,0.0,12.1348,2016-03-01,3
362.92,2,0.0,105.2468,2016-03-01,3
4899.93,7,0.0,2400.9657,2016-03-01,3
6.48,1,0.0,3.1104,2016-08-12,8
71.976,3,0.2,7.1976,2016-08-15,8
3.15,1,0.0,1.512,2016-08-15,8
31.984,2,0.2,1.999,2017-06-04,6
71.984,2,0.2,25.1944,2017-06-04,6
120.15,9,0.0,33.642,2015-12-06,12
219.184,2,0.2,19.1786,2015-12-06,12
28.9,5,0.0,14.161,2015-12-27,12
355.96,2,0.0,103.2284,2015-12-27,12
348.208,7,0.2,30.4682,2017-01-21,1
35.784,7,0.7,-28.6272,2017-01-21,1
447.84,5,0.2,11.196,2014-06-25,6
7.04,4,0.0,2.0416,2016-06-14,6
8.73,3,0.0,4.1031,2016-06-14,6
29.29,1,0.0,9.6657,2016-06-14,6
8.64,3,0.0,2.5056,2016-06-14,6
2.694,3,0.8,-4.7145,2017-04-21,4
2.934,3,0.8,-4.9878,2017-04-21,4
22.92,3,0.0,11.2308,2016-10-21,10
100.704,6,0.2,-16.3644,2016-11-19,11
2.328,2,0.6,-0.7566,2016-11-19,11
10.78,5,0.8,-17.248,2016-11-19,11
58.368,12,0.2,21.888,2016-11-19,11
40.968,3,0.2,13.8267,2016-11-19,11
71.96,5,0.2,25.186,2016-11-19,11
10.368,2,0.2,3.6288,2016-11-19,11
1.192,2,0.8,-2.0264,2016-11-19,11
46.672,2,0.2,16.3352,2017-12-18,12
119.833,1,0.15,-12.6882,2017-12-18,12
119.98,2,0.0,57.5904,2017-12-18,12
6.3,2,0.0,3.024,2016-07-22,7
279.9,5,0.0,137.151,2015-09-04,9
619.95,5,0.0,111.591,2015-09-04,9
4.36,2,0.0,2.0492,2015-09-04,9
15.28,2,0.0,7.4872,2015-09-04,9
699.93,7,0.0,181.9818,2014-01-20,1
22.96,7,0.0,6.6584,2014-01-20,1
38.6,4,0.0,11.58,2014-01-20,1
6.63,3,0.0,1.7901,2014-01-20,1
23.34,3,0.0,10.9698,2014-01-20,1
1067.94,3,0.0,224.2674,2014-01-20,1
10.16,1,0.0,2.6416,2015-03-02,3
101.88,6,0.0,50.94,2015-03-02,3
343.92,4,0.0,75.6624,2016-04-12,4
40.99,1,0.0,20.0851,2016-04-12,4
63.9,5,0.0,28.755,2016-04-12,4
19.44,3,0.0,9.3312,2016-12-06,12
124.608,4,0.2,-23.364,2016-06-05,6
7.56,3,0.2,2.646,2016-06-05,6
85.224,3,0.2,7.4571,2016-12-11,12
287.52,8,0.0,129.384,2016-11-12,11
37.68,2,0.0,10.5504,2016-11-12,11
19.98,2,0.0,8.991,2016-11-12,11
20.58,7,0.0,5.5566,2016-11-12,11
17.38,2,0.0,8.69,2016-11-12,11
204.6,2,0.0,53.196,2014-09-29,9
8.72,4,0.0,2.8776,2014-09-29,9
6.48,1,0.0,3.1104,2014-09-29,9
686.32,2,0.2,223.054,2014-09-29,9
62.18,1,0.0,16.7886,2014-09-29,9
644.076,2,0.1,107.346,2015-04-04,4
5.84,2,0.0,2.628,2015-04-04,4
12.76,2,0.0,5.8696,2015-04-04,4
10.95,1,0.0,0.438,2015-04-04,4
599.98,2,0.0,209.993,2015-04-04,4
8.352,6,0.2,1.2528,2015-05-08,5
3.64,2,0.0,1.638,2016-12-31,12
159.768,7,0.2,53.9217,2016-12-31,12
122.48,2,0.0,0.0,2014-12-20,12
2244.48,7,0.0,493.7856,2014-12-20,12
62.31,3,0.0,29.2857,2014-12-20,12
455.1,2,0.0,100.122,2014-12-20,12
195.184,1,0.2,19.5184,2016-07-02,7
362.94,3,0.0,90.735,2017-06-29,6
11.54,2,0.0,5.77,2017-06-29,6
53.94,3,0.0,15.6426,2014-09-01,9
9.99,1,0.0,4.5954,2014-03-03,3
125.76,3,0.2,40.872,2014-03-03,3
25.32,5,0.2,9.1785,2014-03-03,3
46.8,4,0.0,21.06,2014-05-04,5
